Data,Dia,Mês,Ano,Data_abr,Top,Titulo,Autor,Spotify_link
1996-04-06,6,4,1996,4/1996,5,Ironic,Alanis Morissette,https://open.spotify.com/track/1d6KS9GH06JAd19uiBy9IE
1996-05-04,4,5,1996,5/1996,1,Always Be My Baby,Mariah Carey,https://open.spotify.com/track/2aBxt229cbLDOvtL7Xbb9x
1996-05-04,4,5,1996,5/1996,2,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,https://open.spotify.com/track/28UMiBhn383n9S7GL4tsxD
1996-05-04,4,5,1996,5/1996,3,Nobody Knows,The Tony Rich Project,https://open.spotify.com/track/2PsHIonOTmX6bSrzIJSjyS
1996-05-04,4,5,1996,5/1996,4,Ironic,Alanis Morissette,https://open.spotify.com/track/1d6KS9GH06JAd19uiBy9IE
1996-05-04,4,5,1996,5/1996,5,"1, 2, 3, 4 (Sumpin' New)",Coolio,https://open.spotify.com/track/2wPjoNKQAfEdgEYrPIBwAD
1996-06-01,1,6,1996,6/1996,1,Tha Crossroads,Bone Thugs-N-Harmony,https://open.spotify.com/track/5KSJ9k1FYjFLnIRlJT2wF8
1996-06-01,1,6,1996,6/1996,2,Always Be My Baby,Mariah Carey,https://open.spotify.com/track/2aBxt229cbLDOvtL7Xbb9x
1996-06-01,1,6,1996,6/1996,3,"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,https://open.spotify.com/track/28UMiBhn383n9S7GL4tsxD
1996-06-01,1,6,1996,6/1996,4,Nobody Knows,The Tony Rich Project,https://open.spotify.com/track/2PsHIonOTmX6bSrzIJSjyS
1996-06-01,1,6,1996,6/1996,5,Give Me One Reason,Tracy Chapman,https://open.spotify.com/track/4vDBJeeQCbhP9FaPPMsYkY
1996-07-06,6,7,1996,7/1996,1,Tha Crossroads,Bone Thugs-N-Harmony,https://open.spotify.com/track/5KSJ9k1FYjFLnIRlJT2wF8
1996-07-06,6,7,1996,7/1996,2,You're Makin' Me High/Let It Flow,Toni Braxton,https://open.spotify.com/track/01zlPeOoGeSEtmLd0eJEdH
1996-07-06,6,7,1996,7/1996,4,Give Me One Reason,Tracy Chapman,https://open.spotify.com/track/4vDBJeeQCbhP9FaPPMsYkY
1996-08-03,3,8,1996,8/1996,2,You're Makin' Me High/Let It Flow,Toni Braxton,https://open.spotify.com/track/01zlPeOoGeSEtmLd0eJEdH
1996-08-03,3,8,1996,8/1996,4,Give Me One Reason,Tracy Chapman,https://open.spotify.com/track/4vDBJeeQCbhP9FaPPMsYkY
1996-08-03,3,8,1996,8/1996,5,I Can't Sleep Baby (If I),R. Kelly,https://open.spotify.com/track/6JR2utS6oY0U6OVDmIHiqV
1996-09-07,7,9,1996,9/1996,2,I Love You Always Forever,Donna Lewis,https://open.spotify.com/track/1PEqh7awkpuepLBSq8ZwqD
1996-09-07,7,9,1996,9/1996,3,Twisted,Keith Sweat,https://open.spotify.com/track/69QIVIjPMnI1ABLBqh9P1b
1996-09-07,7,9,1996,9/1996,4,Loungin,LL Cool J,https://open.spotify.com/track/0UN5OvKlbg06LnZyVk48ll
1996-09-07,7,9,1996,9/1996,5,C'mon N' Ride It (The Train),Quad City DJ's,https://open.spotify.com/track/2QLEN3RVunMas7j0PHjeAT
1996-10-05,5,10,1996,10/1996,2,I Love You Always Forever,Donna Lewis,https://open.spotify.com/track/1PEqh7awkpuepLBSq8ZwqD
1996-10-05,5,10,1996,10/1996,3,It's All Coming Back To Me Now,Celine Dion,https://open.spotify.com/track/5EQzuYfTZt7B2LqlvTF49l
1996-10-05,5,10,1996,10/1996,4,Twisted,Keith Sweat,https://open.spotify.com/track/69QIVIjPMnI1ABLBqh9P1b
1996-10-05,5,10,1996,10/1996,5,C'mon N' Ride It (The Train),Quad City DJ's,https://open.spotify.com/track/2QLEN3RVunMas7j0PHjeAT
1996-11-02,2,11,1996,11/1996,2,It's All Coming Back To Me Now,Celine Dion,https://open.spotify.com/track/5EQzuYfTZt7B2LqlvTF49l
1996-11-02,2,11,1996,11/1996,4,I Love You Always Forever,Donna Lewis,https://open.spotify.com/track/1PEqh7awkpuepLBSq8ZwqD
1996-11-02,2,11,1996,11/1996,5,Twisted,Keith Sweat,https://open.spotify.com/track/69QIVIjPMnI1ABLBqh9P1b
1996-12-07,7,12,1996,12/1996,1,Un-Break My Heart,Toni Braxton,https://open.spotify.com/track/5Ihd9HrPvOADyVoonH9ZjB
1996-12-07,7,12,1996,12/1996,4,Don't Let Go (Love),En Vogue,https://open.spotify.com/track/06TuMCjDEYjTOJScCRzmjf
1996-12-07,7,12,1996,12/1996,5,It's All Coming Back To Me Now,Celine Dion,https://open.spotify.com/track/5EQzuYfTZt7B2LqlvTF49l
1997-01-04,4,1,1997,1/1997,1,Un-Break My Heart,Toni Braxton,https://open.spotify.com/track/5Ihd9HrPvOADyVoonH9ZjB
1997-01-04,4,1,1997,1/1997,2,"I Believe I Can Fly (From ""Space Jam"")",R. Kelly,https://open.spotify.com/track/3DOoPr38TOxF5E4E7Lqk8c
1997-01-04,4,1,1997,1/1997,3,Don't Let Go (Love),En Vogue,https://open.spotify.com/track/06TuMCjDEYjTOJScCRzmjf
1997-02-01,1,2,1997,2/1997,1,Un-Break My Heart,Toni Braxton,https://open.spotify.com/track/5Ihd9HrPvOADyVoonH9ZjB
1997-02-01,1,2,1997,2/1997,2,Don't Let Go (Love),En Vogue,https://open.spotify.com/track/06TuMCjDEYjTOJScCRzmjf
1997-02-01,1,2,1997,2/1997,3,"I Believe I Can Fly (From ""Space Jam"")",R. Kelly,https://open.spotify.com/track/3DOoPr38TOxF5E4E7Lqk8c
1997-03-01,1,3,1997,3/1997,1,Wannabe,Spice Girls,https://open.spotify.com/track/1Je1IMUlBXcx1Fz0WE7oPT
1997-03-01,1,3,1997,3/1997,2,Un-Break My Heart,Toni Braxton,https://open.spotify.com/track/5Ihd9HrPvOADyVoonH9ZjB
1997-03-01,1,3,1997,3/1997,4,"I Believe I Can Fly (From ""Space Jam"")",R. Kelly,https://open.spotify.com/track/3DOoPr38TOxF5E4E7Lqk8c
1997-04-05,5,4,1997,4/1997,2,Wannabe,Spice Girls,https://open.spotify.com/track/1Je1IMUlBXcx1Fz0WE7oPT
1997-04-05,5,4,1997,4/1997,4,All By Myself,Celine Dion,https://open.spotify.com/track/0gsl92EMIScPGV1AU35nuD
1997-04-05,5,4,1997,4/1997,5,In My Bed,Dru Hill,https://open.spotify.com/track/2tR3FMUgtCTWheiDNnLtMP
1997-05-03,3,5,1997,5/1997,1,Hypnotize,The Notorious B.I.G.,https://open.spotify.com/track/7KwZNVEaqikRSBSpyhXK2j
1997-05-03,3,5,1997,5/1997,5,I Want You,Savage Garden,https://open.spotify.com/track/3XorCFmcupSm5QS6hA9g4N
1997-06-07,7,6,1997,6/1997,1,MMMBop,Hanson,https://open.spotify.com/track/0lnxrQAd9ZxbhBBe7d8FO8
1997-06-07,7,6,1997,6/1997,2,Return Of The Mack,Mark Morrison,https://open.spotify.com/track/3jDdpx9PMlfMBS5tOBHFm9
1997-06-07,7,6,1997,6/1997,3,Say You'll Be There,Spice Girls,https://open.spotify.com/track/1yTQ39my3MoNROlFw3RDNy
1997-06-07,7,6,1997,6/1997,4,Hypnotize,The Notorious B.I.G.,https://open.spotify.com/track/7KwZNVEaqikRSBSpyhXK2j
1997-06-07,7,6,1997,6/1997,5,The Freshmen,The Verve Pipe,https://open.spotify.com/track/21jEuMn2lf37715rwjow2M
1997-07-05,5,7,1997,7/1997,2,MMMBop,Hanson,https://open.spotify.com/track/0lnxrQAd9ZxbhBBe7d8FO8
1997-07-05,5,7,1997,7/1997,3,Bitch,Meredith Brooks,https://open.spotify.com/track/3i6qNxyVgIdUZTTi5m25EM
1997-07-05,5,7,1997,7/1997,4,Return Of The Mack,Mark Morrison,https://open.spotify.com/track/3jDdpx9PMlfMBS5tOBHFm9
1997-08-02,2,8,1997,8/1997,2,Bitch,Meredith Brooks,https://open.spotify.com/track/3i6qNxyVgIdUZTTi5m25EM
1997-08-02,2,8,1997,8/1997,3,Quit Playing Games (With My Heart),Backstreet Boys,https://open.spotify.com/track/0Uqs7ilt5kGX9NzFDWTBrP
1997-08-02,2,8,1997,8/1997,5,Semi-Charmed Life,Third Eye Blind,https://open.spotify.com/track/42et6fnHCw1HIPSrdPprMl
1997-09-06,6,9,1997,9/1997,2,Quit Playing Games (With My Heart),Backstreet Boys,https://open.spotify.com/track/0Uqs7ilt5kGX9NzFDWTBrP
1997-09-06,6,9,1997,9/1997,4,2 Become 1,Spice Girls,https://open.spotify.com/track/36AWdhZIGLUTkWpJDhe7va
1997-09-06,6,9,1997,9/1997,5,How Do I Live,LeAnn Rimes,https://open.spotify.com/track/7BD50ATrF3Vab5FQy7vtK8
1997-10-04,4,10,1997,10/1997,1,4 Seasons Of Loneliness,Boyz II Men,https://open.spotify.com/track/1TyNecZDYU3BP3EitfpgnT
1997-10-04,4,10,1997,10/1997,2,Honey,Mariah Carey,https://open.spotify.com/track/5NaOWLOmVjcA3M5spRATN9
1997-10-04,4,10,1997,10/1997,3,You Make Me Wanna...,Usher,https://open.spotify.com/track/47TqCCnEliDp8NRDyIQoQq
1997-10-04,4,10,1997,10/1997,4,How Do I Live,LeAnn Rimes,https://open.spotify.com/track/7BD50ATrF3Vab5FQy7vtK8
1997-10-04,4,10,1997,10/1997,5,Quit Playing Games (With My Heart),Backstreet Boys,https://open.spotify.com/track/0Uqs7ilt5kGX9NzFDWTBrP
1997-11-01,1,11,1997,11/1997,1,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,https://open.spotify.com/track/5LjSxAIKwyZvQqJ04ZQ0Da
1997-11-01,1,11,1997,11/1997,2,You Make Me Wanna...,Usher,https://open.spotify.com/track/47TqCCnEliDp8NRDyIQoQq
1997-11-01,1,11,1997,11/1997,3,How Do I Live,LeAnn Rimes,https://open.spotify.com/track/7BD50ATrF3Vab5FQy7vtK8
1997-11-01,1,11,1997,11/1997,4,4 Seasons Of Loneliness,Boyz II Men,https://open.spotify.com/track/1TyNecZDYU3BP3EitfpgnT
1997-12-06,6,12,1997,12/1997,1,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,https://open.spotify.com/track/5LjSxAIKwyZvQqJ04ZQ0Da
1997-12-06,6,12,1997,12/1997,2,You Make Me Wanna...,Usher,https://open.spotify.com/track/47TqCCnEliDp8NRDyIQoQq
1997-12-06,6,12,1997,12/1997,3,How Do I Live,LeAnn Rimes,https://open.spotify.com/track/7BD50ATrF3Vab5FQy7vtK8
1997-12-06,6,12,1997,12/1997,4,My Body,LSG,https://open.spotify.com/track/6PyLw3l6ndolBrTPQp3Ibm
1998-01-03,3,1,1998,1/1998,1,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,https://open.spotify.com/track/5LjSxAIKwyZvQqJ04ZQ0Da
1998-01-03,3,1,1998,1/1998,2,Been Around The World,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),https://open.spotify.com/track/1siDRjAa8MdxNoCHTiiQ7B
1998-01-03,3,1,1998,1/1998,3,How Do I Live,LeAnn Rimes,https://open.spotify.com/track/7BD50ATrF3Vab5FQy7vtK8
1998-01-03,3,1,1998,1/1998,4,Together Again,Janet,https://open.spotify.com/track/1aJnGme5ZRltYTp8FJ52eZ
1998-01-03,3,1,1998,1/1998,5,My Body,LSG,https://open.spotify.com/track/6PyLw3l6ndolBrTPQp3Ibm
1998-02-07,7,2,1998,2/1998,1,Together Again,Janet,https://open.spotify.com/track/1aJnGme5ZRltYTp8FJ52eZ
1998-02-07,7,2,1998,2/1998,2,Nice & Slow,Usher,https://open.spotify.com/track/5L0KDoZklMgs9GPoonneEl
1998-02-07,7,2,1998,2/1998,3,How Do I Live,LeAnn Rimes,https://open.spotify.com/track/7BD50ATrF3Vab5FQy7vtK8
1998-02-07,7,2,1998,2/1998,4,Truly Madly Deeply,Savage Garden,https://open.spotify.com/track/2ntpyUU3itxHWcJnOJmVic
1998-02-07,7,2,1998,2/1998,5,Been Around The World,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),https://open.spotify.com/track/1siDRjAa8MdxNoCHTiiQ7B
1998-03-07,7,3,1998,3/1998,1,My Heart Will Go On,Celine Dion,https://open.spotify.com/track/33LC84JgLvK2KuW43MfaNq
1998-03-07,7,3,1998,3/1998,2,Gettin' Jiggy Wit It,Will Smith,https://open.spotify.com/track/0weAUscowxeqDtpCgtbpgp
1998-03-07,7,3,1998,3/1998,3,Nice & Slow,Usher,https://open.spotify.com/track/5L0KDoZklMgs9GPoonneEl
1998-03-07,7,3,1998,3/1998,4,Together Again,Janet,https://open.spotify.com/track/1aJnGme5ZRltYTp8FJ52eZ
1998-03-07,7,3,1998,3/1998,5,Truly Madly Deeply,Savage Garden,https://open.spotify.com/track/2ntpyUU3itxHWcJnOJmVic
1998-04-04,4,4,1998,4/1998,1,All My Life,K-Ci & JoJo,https://open.spotify.com/track/5GorFaKkP2mLREQvhSblIg
1998-04-04,4,4,1998,4/1998,2,Frozen,Madonna,https://open.spotify.com/track/6lknMmJZALXxx7emwwZWLX
1998-04-04,4,4,1998,4/1998,3,Nice & Slow,Usher,https://open.spotify.com/track/5L0KDoZklMgs9GPoonneEl
1998-04-04,4,4,1998,4/1998,4,My Heart Will Go On,Celine Dion,https://open.spotify.com/track/33LC84JgLvK2KuW43MfaNq
1998-04-04,4,4,1998,4/1998,5,"No, No, No",Destiny's Child,https://open.spotify.com/track/5kHgrRO3hMDPehtH9VhYQc
1998-05-02,2,5,1998,5/1998,1,Too Close,Next,https://open.spotify.com/track/5IFCyWplye09HytIP80RCF
1998-05-02,2,5,1998,5/1998,2,You're Still The One,Shania Twain,https://open.spotify.com/track/3x2ksaXI6EZUWidE2BiLXy
1998-05-02,2,5,1998,5/1998,4,All My Life,K-Ci & JoJo,https://open.spotify.com/track/5GorFaKkP2mLREQvhSblIg
1998-05-02,2,5,1998,5/1998,5,Frozen,Madonna,https://open.spotify.com/track/6lknMmJZALXxx7emwwZWLX
1998-06-06,6,6,1998,6/1998,1,The Boy Is Mine,Brandy & Monica,https://open.spotify.com/track/6sHsXIJoEN5JpdkGMQDJxt
1998-06-06,6,6,1998,6/1998,2,Too Close,Next,https://open.spotify.com/track/5IFCyWplye09HytIP80RCF
1998-06-06,6,6,1998,6/1998,3,You're Still The One,Shania Twain,https://open.spotify.com/track/3x2ksaXI6EZUWidE2BiLXy
1998-06-06,6,6,1998,6/1998,4,My All,Mariah Carey,https://open.spotify.com/track/3RSpK5Y0y5tl25qvssrwJ6
1998-07-04,4,7,1998,7/1998,1,The Boy Is Mine,Brandy & Monica,https://open.spotify.com/track/6sHsXIJoEN5JpdkGMQDJxt
1998-07-04,4,7,1998,7/1998,2,You're Still The One,Shania Twain,https://open.spotify.com/track/3x2ksaXI6EZUWidE2BiLXy
1998-07-04,4,7,1998,7/1998,3,Too Close,Next,https://open.spotify.com/track/5IFCyWplye09HytIP80RCF
1998-07-04,4,7,1998,7/1998,4,My All,Mariah Carey,https://open.spotify.com/track/3RSpK5Y0y5tl25qvssrwJ6
1998-07-04,4,7,1998,7/1998,5,My Way,Usher,https://open.spotify.com/track/5PIveStlGgjVL54GpVcqxr
1998-08-01,1,8,1998,8/1998,1,The Boy Is Mine,Brandy & Monica,https://open.spotify.com/track/6sHsXIJoEN5JpdkGMQDJxt
1998-08-01,1,8,1998,8/1998,2,You're Still The One,Shania Twain,https://open.spotify.com/track/3x2ksaXI6EZUWidE2BiLXy
1998-08-01,1,8,1998,8/1998,3,My Way,Usher,https://open.spotify.com/track/5PIveStlGgjVL54GpVcqxr
1998-08-01,1,8,1998,8/1998,4,Adia,Sarah McLachlan,https://open.spotify.com/track/0rl84FuazRHYmK72krdmA1
1998-09-05,5,9,1998,9/1998,1,I Don't Want To Miss A Thing,Aerosmith,https://open.spotify.com/track/5qlJg0Wbj3sslxfwiaRNpq
1998-09-05,5,9,1998,9/1998,2,The First Night,Monica,https://open.spotify.com/track/5rWzxloNXvbRPhlC1O2b6T
1998-09-05,5,9,1998,9/1998,3,Crush,Jennifer Paige,https://open.spotify.com/track/7aOGFnnVDivtRO1PrYhx64
1998-09-05,5,9,1998,9/1998,4,My Way,Usher,https://open.spotify.com/track/5PIveStlGgjVL54GpVcqxr
1998-09-05,5,9,1998,9/1998,5,The Boy Is Mine,Brandy & Monica,https://open.spotify.com/track/6sHsXIJoEN5JpdkGMQDJxt
1998-10-03,3,10,1998,10/1998,1,The First Night,Monica,https://open.spotify.com/track/5rWzxloNXvbRPhlC1O2b6T
1998-10-03,3,10,1998,10/1998,2,I Don't Want To Miss A Thing,Aerosmith,https://open.spotify.com/track/5qlJg0Wbj3sslxfwiaRNpq
1998-10-03,3,10,1998,10/1998,3,One Week,Barenaked Ladies,https://open.spotify.com/track/29hBRadFZf9QTGRHZmxm65
1998-10-03,3,10,1998,10/1998,4,Crush,Jennifer Paige,https://open.spotify.com/track/7aOGFnnVDivtRO1PrYhx64
1998-10-03,3,10,1998,10/1998,5,I'll Be,Edwin McCain,https://open.spotify.com/track/5K7AMlpc4796JRWXb26nCV
1998-11-07,7,11,1998,11/1998,1,The First Night,Monica,https://open.spotify.com/track/5rWzxloNXvbRPhlC1O2b6T
1998-11-07,7,11,1998,11/1998,2,One Week,Barenaked Ladies,https://open.spotify.com/track/29hBRadFZf9QTGRHZmxm65
1998-11-07,7,11,1998,11/1998,4,Lately,Divine,https://open.spotify.com/track/0cv9WHEizHUkZAo0kXorgA
1998-11-07,7,11,1998,11/1998,5,Because Of You,98 Degrees,https://open.spotify.com/track/4NCw4yDSGuGSpAxmZNCmTN
1998-12-05,5,12,1998,12/1998,1,I'm Your Angel,R. Kelly & Celine Dion,https://open.spotify.com/track/0QWFiyhOqFu9RP8qzP6z5L
1998-12-05,5,12,1998,12/1998,2,Nobody's Supposed To Be Here,Deborah Cox,https://open.spotify.com/track/51QxenFmXlJXUN9mpvxlaL
1998-12-05,5,12,1998,12/1998,3,Lately,Divine,https://open.spotify.com/track/0cv9WHEizHUkZAo0kXorgA
1998-12-05,5,12,1998,12/1998,4,Doo Wop (That Thing),Lauryn Hill,https://open.spotify.com/track/0uEp9E98JB5awlA084uaIg
1998-12-05,5,12,1998,12/1998,5,From This Moment On,Shania Twain,https://open.spotify.com/track/6rsDkvbgiAkMWWudkR57IP
1999-01-02,2,1,1999,1/1999,1,I'm Your Angel,R. Kelly & Celine Dion,https://open.spotify.com/track/0QWFiyhOqFu9RP8qzP6z5L
1999-01-02,2,1,1999,1/1999,2,Nobody's Supposed To Be Here,Deborah Cox,https://open.spotify.com/track/51QxenFmXlJXUN9mpvxlaL
1999-01-02,2,1,1999,1/1999,3,Lately,Divine,https://open.spotify.com/track/0cv9WHEizHUkZAo0kXorgA
1999-01-02,2,1,1999,1/1999,4,...Baby One More Time,Britney Spears,https://open.spotify.com/track/3MjUtNVVq3C8Fn0MP3zhXa
1999-01-02,2,1,1999,1/1999,5,Because Of You,98 Degrees,https://open.spotify.com/track/4NCw4yDSGuGSpAxmZNCmTN
1999-02-06,6,2,1999,2/1999,1,...Baby One More Time,Britney Spears,https://open.spotify.com/track/3MjUtNVVq3C8Fn0MP3zhXa
1999-02-06,6,2,1999,2/1999,2,Angel Of Mine,Monica,https://open.spotify.com/track/1AM1o0mKbgAK5oMpY8B3Z7
1999-02-06,6,2,1999,2/1999,3,Have You Ever?,Brandy,https://open.spotify.com/track/6tBD4yjOf9P8rWwUlXdJFm
1999-02-06,6,2,1999,2/1999,4,Nobody's Supposed To Be Here,Deborah Cox,https://open.spotify.com/track/51QxenFmXlJXUN9mpvxlaL
1999-02-06,6,2,1999,2/1999,5,All I Have To Give,Backstreet Boys,https://open.spotify.com/track/2aNG1zFgAuHqYWhNbiIOF8
1999-03-06,6,3,1999,3/1999,1,Angel Of Mine,Monica,https://open.spotify.com/track/1AM1o0mKbgAK5oMpY8B3Z7
1999-03-06,6,3,1999,3/1999,2,Believe,Cher,https://open.spotify.com/track/2goLsvvODILDzeeiT4dAoR
1999-03-06,6,3,1999,3/1999,3,Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,https://open.spotify.com/track/4J9u7UsXH7F6sFI32KnYuP
1999-03-06,6,3,1999,3/1999,4,Angel,Sarah McLachlan,https://open.spotify.com/track/3xZMPZQYETEn4hjor3TR1A
1999-03-06,6,3,1999,3/1999,5,...Baby One More Time,Britney Spears,https://open.spotify.com/track/3MjUtNVVq3C8Fn0MP3zhXa
1999-04-03,3,4,1999,4/1999,1,Believe,Cher,https://open.spotify.com/track/2goLsvvODILDzeeiT4dAoR
1999-04-03,3,4,1999,4/1999,2,Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,https://open.spotify.com/track/4J9u7UsXH7F6sFI32KnYuP
1999-04-03,3,4,1999,4/1999,3,Every Morning,Sugar Ray,https://open.spotify.com/track/2ouURa1AIXp3AvkS52Jry5
1999-04-03,3,4,1999,4/1999,5,I Still Believe,Mariah Carey,https://open.spotify.com/track/2feekrJqyB9lBEBgC54IQn
1999-05-01,1,5,1999,5/1999,1,No Scrubs,TLC,https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs
1999-05-01,1,5,1999,5/1999,2,Kiss Me,Sixpence None The Richer,https://open.spotify.com/track/754kgU5rWscRTfvlsuEwFp
1999-05-01,1,5,1999,5/1999,3,Believe,Cher,https://open.spotify.com/track/2goLsvvODILDzeeiT4dAoR
1999-05-01,1,5,1999,5/1999,4,Every Morning,Sugar Ray,https://open.spotify.com/track/2ouURa1AIXp3AvkS52Jry5
1999-06-05,5,6,1999,6/1999,1,Livin' La Vida Loca,Ricky Martin,https://open.spotify.com/track/0Ph6L4l8dYUuXFmb71Ajnd
1999-06-05,5,6,1999,6/1999,2,If You Had My Love,Jennifer Lopez,https://open.spotify.com/track/3x4yV0hW5Ve3TKhFkXSqFn
1999-06-05,5,6,1999,6/1999,3,No Scrubs,TLC,https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs
1999-06-05,5,6,1999,6/1999,4,Fortunate,Maxwell,https://open.spotify.com/track/2RtvkLz5tmOXlzz918It6E
1999-06-05,5,6,1999,6/1999,5,Kiss Me,Sixpence None The Richer,https://open.spotify.com/track/754kgU5rWscRTfvlsuEwFp
1999-07-03,3,7,1999,7/1999,1,If You Had My Love,Jennifer Lopez,https://open.spotify.com/track/3x4yV0hW5Ve3TKhFkXSqFn
1999-07-03,3,7,1999,7/1999,2,Livin' La Vida Loca,Ricky Martin,https://open.spotify.com/track/0Ph6L4l8dYUuXFmb71Ajnd
1999-07-03,3,7,1999,7/1999,3,Last Kiss,Pearl Jam,https://open.spotify.com/track/0QnONzv3TvHAWk294h6DaQ
1999-07-03,3,7,1999,7/1999,4,It's Not Right But It's Okay,Whitney Houston,https://open.spotify.com/track/5OqmLY18KXsZR1aGrXP3ZI
1999-07-03,3,7,1999,7/1999,5,The Hardest Thing,98 Degrees,https://open.spotify.com/track/6PuaQbH3oPmj9XojS0SRaO
1999-08-07,7,8,1999,8/1999,1,Genie In A Bottle,Christina Aguilera,https://open.spotify.com/track/11mwFrKvLXCbcVGNxffGyP
1999-08-07,7,8,1999,8/1999,2,"Bills, Bills, Bills",Destiny's Child,https://open.spotify.com/track/1Oi2zpmL81Q0yScF1zxaC0
1999-08-07,7,8,1999,8/1999,3,Tell Me It's Real,K-Ci & JoJo,https://open.spotify.com/track/3fQtdmVB0cAe4Hs9e5bVQb
1999-08-07,7,8,1999,8/1999,5,If You Had My Love,Jennifer Lopez,https://open.spotify.com/track/3x4yV0hW5Ve3TKhFkXSqFn
1999-09-04,4,9,1999,9/1999,1,Bailamos,Enrique Iglesias,https://open.spotify.com/track/1ySwd43oWXbrytN2BD0Mhb
1999-09-04,4,9,1999,9/1999,2,Genie In A Bottle,Christina Aguilera,https://open.spotify.com/track/11mwFrKvLXCbcVGNxffGyP
1999-09-04,4,9,1999,9/1999,3,Summer Girls,LFO,https://open.spotify.com/track/7uYroF9RRrhRJBrigRvB6H
1999-09-04,4,9,1999,9/1999,4,Unpretty,TLC,https://open.spotify.com/track/0BUoLE4o9eVahDHvTqak67
1999-09-04,4,9,1999,9/1999,5,All Star,Smash Mouth,https://open.spotify.com/track/3cfOd4CMv2snFaKAnMdnvK
1999-10-02,2,10,1999,10/1999,1,Unpretty,TLC,https://open.spotify.com/track/0BUoLE4o9eVahDHvTqak67
1999-10-02,2,10,1999,10/1999,2,She's All I Ever Had,Ricky Martin,https://open.spotify.com/track/4Bza6algEDbY8yrm8qMeg7
1999-10-02,2,10,1999,10/1999,4,Mambo No. 5 (A Little Bit Of...),Lou Bega,https://open.spotify.com/track/6x4tKaOzfNJpEJHySoiJcs
1999-10-02,2,10,1999,10/1999,5,Bailamos,Enrique Iglesias,https://open.spotify.com/track/1ySwd43oWXbrytN2BD0Mhb
1999-11-06,6,11,1999,11/1999,3,Heartbreaker,Mariah Carey Featuring Jay-Z,https://open.spotify.com/track/6I5AqGHNFZat7YL599E3fj
1999-11-06,6,11,1999,11/1999,4,Mambo No. 5 (A Little Bit Of...),Lou Bega,https://open.spotify.com/track/6x4tKaOzfNJpEJHySoiJcs
1999-11-06,6,11,1999,11/1999,5,Unpretty,TLC,https://open.spotify.com/track/0BUoLE4o9eVahDHvTqak67
1999-12-04,4,12,1999,12/1999,2,Back At One,Brian McKnight,https://open.spotify.com/track/6mwA6YiKDjAUG8kWvRRUPh
1999-12-04,4,12,1999,12/1999,3,I Need To Know,Marc Anthony,https://open.spotify.com/track/7ffwRz8lZyDOE4Vj58Lo72
1999-12-04,4,12,1999,12/1999,4,Mambo No. 5 (A Little Bit Of...),Lou Bega,https://open.spotify.com/track/6x4tKaOzfNJpEJHySoiJcs
1999-12-04,4,12,1999,12/1999,5,I Wanna Love You Forever,Jessica Simpson,https://open.spotify.com/track/5gZEhPrN1VLqTG1nIAXeNK
2000-01-01,1,1,2000,1/2000,2,Back At One,Brian McKnight,https://open.spotify.com/track/6mwA6YiKDjAUG8kWvRRUPh
2000-01-01,1,1,2000,1/2000,3,I Wanna Love You Forever,Jessica Simpson,https://open.spotify.com/track/5gZEhPrN1VLqTG1nIAXeNK
2000-01-01,1,1,2000,1/2000,4,My Love Is Your Love,Whitney Houston,https://open.spotify.com/track/0JN7vUgUolHGHFrOR8xk7S
2000-01-01,1,1,2000,1/2000,5,I Knew I Loved You,Savage Garden,https://open.spotify.com/track/6nozDLxeL0TE4MS9GqYU1v
2000-02-05,5,2,2000,2/2000,1,I Knew I Loved You,Savage Garden,https://open.spotify.com/track/6nozDLxeL0TE4MS9GqYU1v
2000-02-05,5,2,2000,2/2000,2,What A Girl Wants,Christina Aguilera,https://open.spotify.com/track/5bGmuxShUba9maPswDnhCs
2000-02-05,5,2,2000,2/2000,4,Back At One,Brian McKnight,https://open.spotify.com/track/6mwA6YiKDjAUG8kWvRRUPh
2000-02-05,5,2,2000,2/2000,5,Get It On Tonite,Montell Jordan,https://open.spotify.com/track/3ii5VBrIXJXKEVkjx1IAdP
2000-03-04,4,3,2000,3/2000,1,Amazed,Lonestar,https://open.spotify.com/track/6qc34bnVOyqGDPni8H5W0U
2000-03-04,4,3,2000,3/2000,2,I Knew I Loved You,Savage Garden,https://open.spotify.com/track/6nozDLxeL0TE4MS9GqYU1v
2000-03-04,4,3,2000,3/2000,3,Breathe,Faith Hill,https://open.spotify.com/track/3y4LxiYMgDl4RethdzpmNe
2000-04-01,1,4,2000,4/2000,1,Say My Name,Destiny's Child,https://open.spotify.com/track/7H6ev70Weq6DdpZyyTmUXk
2000-04-01,1,4,2000,4/2000,3,Breathe,Faith Hill,https://open.spotify.com/track/3y4LxiYMgDl4RethdzpmNe
